chunk_id,document_id,chunk_type,modality,company_ticker,source_type,fiscal_period,section_or_page,source_span_start,source_span_end,text_length,normalized_metric,numeric_value,unit,currency,chunk_hash,source_hash,source_url
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:12107ba6c59e,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 7 - MD&A,5710,5975,265,revenue,,,,12107ba6c59e7628360f63833c86c3c9bed3ad3486f389059b09d89a9f593b09,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:d2d97f26e651,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 7 - MD&A,5976,6231,255,revenue,,,,d2d97f26e651307d9f9efd7962e1fe91c87b18beebe7bd1aa82ba793f4883bfa,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:1bd5e034b299,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 7 - MD&A,6232,6492,260,revenue,,,,1bd5e034b299a6de94f018e2484da208573b01462f1857e31f8fcea4b9a35053,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:5fe1def38fb5,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 7 - MD&A,6493,6758,265,revenue,,,,5fe1def38fb56308697d0ae56c85452164f805f296198a2e09410aa29f33ae32,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:31962469284b,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 7 - MD&A,6759,7023,264,revenue,,,,31962469284bd9858b2e2c3bffb391e1a50f4be3e68af3437036dbd6df001514,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:3191ce62578b,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 7 - MD&A,7024,7283,259,revenue,,,,3191ce62578b225cfed52351b01748e3df43e63e6dd02e9e3e5b89ff9d0c7141,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_section:9209ba9c8426,NVDA:raw_sec_filing:10-K:2024,sec_filing_section,text,NVDA,sec_filing,FY2024,Item 8 - Financial Statements,7315,9828,2513,revenue,,,,9209ba9c84269d963a9b0f6ba1d224e60c255ea8c73987191d2f175ad88677f6,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:f26e93ba8ebe,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 8 - Financial Statements,7315,7587,272,revenue,,,,f26e93ba8ebe6aff3fa86255e4e5f0de2d4062c134c0eadee95d0d3f5d9bdb42,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:3f5b914e664e,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 8 - Financial Statements,7588,7870,282,revenue,,,,3f5b914e664eed4b02d8f2e0a10bd95d539ca7640a89c683e46a279d9bb6b43f,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:2294020a839e,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 8 - Financial Statements,7871,8158,287,revenue,,,,2294020a839ee19b90100620167db2aa8226023f041c229bacfc429aa07400a8,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:00096527be41,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 8 - Financial Statements,8159,8440,281,revenue,,,,00096527be41fe39b9b614abc11d69577bc98d10fad6875f79a847b361318908,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:aa7ffe368cd3,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 8 - Financial Statements,8441,8712,271,revenue,,,,aa7ffe368cd3da8bb6b13b38256ad6bb6c008f68640727acf2af4ea320021edb,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:c050cfeedaca,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 8 - Financial Statements,8713,8989,276,revenue,,,,c050cfeedaca9c50124d3d15dd26ec07be11ac2b8ebcfbdcbd2c93191aa90a45,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:9a9147f3284f,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 8 - Financial Statements,8990,9271,281,revenue,,,,9a9147f3284fc8722cb693755b5d4e7883e8ac6de0cd9c711682b4a38cff754e,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:95556dab8d0a,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 8 - Financial Statements,9272,9552,280,revenue,,,,95556dab8d0a3a34feedded4d3028d6925d8f0b5c756ce34bbd7a8a538cd4d2a,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_paragraph:a4d866b29b5f,NVDA:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,NVDA,sec_filing,FY2024,Item 8 - Financial Statements,9553,9828,275,revenue,,,,a4d866b29b5fae31ad59ec6ba8a0e9dcde0d565bd2829f03473778fc83424ab0,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_filing:NVDA:FY2024:sec_filing_table:a4a8aa036101,NVDA:raw_sec_filing:10-K:2024,sec_filing_table,table,NVDA,sec_filing,FY2024,Item 8 - Financial Statements / filing table,7285,7372,87,revenue,114,billions,USD,a4a8aa03610113102fb56995ad4c0f49f60ac7a6329f9ed5b87df9036d8befd7,777de751cc239420f733e2c424383f749fec7e53f66d01fe98384e6dd2bfd8d9,fixture://raw/sec/NVDA-2024-10k.txt
raw:sec_xbrl_companyfacts:NVDA:FY2024:xbrl_fact:def59fb41bb6,NVDA:raw_xbrl_companyfacts:2024:FY,xbrl_fact,xbrl,NVDA,sec_xbrl_companyfacts,FY2024,us-gaap:Revenues,0,1,64,revenue,114000000000,USD,USD,def59fb41bb661d1bfc5d9192a2aa2658ef07b98e529e60ae9a9f61dd676de80,af63db62f6e828b9f308669e1812b8fc002324527bd4e1589fa7d5c2b52ef1b2,fixture://raw/xbrl/NVDA-companyfacts-2024.json
raw:sec_xbrl_companyfacts:NVDA:FY2024:xbrl_fact:75e84f182e69,NVDA:raw_xbrl_companyfacts:2024:FY,xbrl_fact,xbrl,NVDA,sec_xbrl_companyfacts,FY2024,us-gaap:OperatingIncomeLoss,1,2,74,operating_income,26000000000,USD,USD,75e84f182e692a70f47745d7feebb92bbf4709f80106f3f0635caed002745278,af63db62f6e828b9f308669e1812b8fc002324527bd4e1589fa7d5c2b52ef1b2,fixture://raw/xbrl/NVDA-companyfacts-2024.json
raw:sec_xbrl_companyfacts:NVDA:FY2024:xbrl_fact:07ea4b23b162,NVDA:raw_xbrl_companyfacts:2024:FY,xbrl_fact,xbrl,NVDA,sec_xbrl_companyfacts,FY2024,us-gaap:OperatingExpenses,2,3,72,operating_expense,34000000000,USD,USD,07ea4b23b162eb45014a3a937e65becd73b55fb7a77d1a462d15fb8903c19562,af63db62f6e828b9f308669e1812b8fc002324527bd4e1589fa7d5c2b52ef1b2,fixture://raw/xbrl/NVDA-companyfacts-2024.json
raw:sec_xbrl_companyfacts:NVDA:FY2024:xbrl_fact:26dc4f479e5f,NVDA:raw_xbrl_companyfacts:2024:FY,xbrl_fact,xbrl,NVDA,sec_xbrl_companyfacts,FY2024,dei:EntityCommonStockSharesOutstanding,3,4,75,risk_exposure,3,USD,USD,26dc4f479e5fe993b6979ef99668a75c936f4fa7cd0ea8e6c9d985017f17e48d,af63db62f6e828b9f308669e1812b8fc002324527bd4e1589fa7d5c2b52ef1b2,fixture://raw/xbrl/NVDA-companyfacts-2024.json
raw:transcript:NVDA:FY2024:transcript_turn:e6f05bf339d3,NVDA:raw_transcript:2024:Q4,transcript_turn,transcript,NVDA,transcript,FY2024,Prepared Remarks / Chief Executive Officer,0,106,162,operating_margin,,,,e6f05bf339d30db185701116dc9d35bac77de9dce8005e55ab81d0ab388d0ac0,bdee607b5c93ef4e3ceb448fe387c072986bf995a28194209039f84cef970a7f,fixture://raw/transcripts/NVDA-fy2024-q4.txt
raw:transcript:NVDA:FY2024:transcript_turn:b453fc8dc93a,NVDA:raw_transcript:2024:Q4,transcript_turn,transcript,NVDA,transcript,FY2024,Prepared Remarks / Chief Financial Officer,107,220,169,revenue_guidance,,,,b453fc8dc93ad045a182699e22b3483675b11cfb82872edafcf19b3f9d71810f,bdee607b5c93ef4e3ceb448fe387c072986bf995a28194209039f84cef970a7f,fixture://raw/transcripts/NVDA-fy2024-q4.txt
raw:transcript:NVDA:FY2024:transcript_turn:981aa03eb0a1,NVDA:raw_transcript:2024:Q4,transcript_turn,transcript,NVDA,transcript,FY2024,Question and Answer / Analyst,221,334,156,risk_exposure,,,,981aa03eb0a1f8272b45a40e8e090ccb9cb85ea0663b00f1b9ca38b70f5c2164,bdee607b5c93ef4e3ceb448fe387c072986bf995a28194209039f84cef970a7f,fixture://raw/transcripts/NVDA-fy2024-q4.txt
raw:sec_filing:AMZN:FY2024:sec_filing_section:2f10c12c6c25,AMZN:raw_sec_filing:10-K:2024,sec_filing_section,text,AMZN,sec_filing,FY2024,Item 1 - Business,18,2423,2405,,,,,2f10c12c6c2531fb27c98a767248c70f09dbadb14d1b2f0d8b69f7d18a73e888,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:10087e73bf7b,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1 - Business,18,278,260,,,,,10087e73bf7bb431306a417cc97c762a5716c2725ba5f246021e6ebc6448cdfb,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:2d587bd22635,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1 - Business,279,549,270,,,,,2d587bd226350416c0828baa6af1492210d9bf03736218bc1e0f27d3e49af246,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:6f1d86444fa7,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1 - Business,550,825,275,,,,,6f1d86444fa7008b181cf6ea1fd8a8ef92340f5b700103ac097406fb1fe238cc,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:f6e51061b3cf,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1 - Business,826,1095,269,,,,,f6e51061b3cf39f7254d05e54997a79242ef50bc8c71535ed65a39af3bd5c4d7,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:7fe32753a351,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1 - Business,1096,1355,259,,,,,7fe32753a3513e77b1a0fa688b5597931b22bae98f3e3920b507d4ffd85f6cea,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:afba0cfa8038,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1 - Business,1356,1620,264,,,,,afba0cfa803831bf8fc8456efd26a8c3075d2879d0ffaf5457c9209a28cbf552,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:a67831944080,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1 - Business,1621,1890,269,,,,,a6783194408027ffed7aa2772516e6f62bd04a09e1c053a7e653022f5a0aec79,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:5a54b3859eea,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1 - Business,1891,2159,268,,,,,5a54b3859eeaeb41b1838e591821d3c017b616ce2b2ba51f2b0fe0c716c52b6a,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:80cd0553be71,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1 - Business,2160,2423,263,,,,,80cd0553be71fcd59a58e20f6c19c2f651c4c9c1b7eb8dc03fc724dca1f0561c,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_section:4c59bedf845a,AMZN:raw_sec_filing:10-K:2024,sec_filing_section,text,AMZN,sec_filing,FY2024,Item 1A - Risk Factors,2448,4898,2450,risk_exposure,,,,4c59bedf845a787bc15f659383fdea8dfd7e880f4f67d8d219dff407b854dd55,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:59b34afbb098,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1A - Risk Factors,2448,2713,265,risk_exposure,,,,59b34afbb0988f78c97db0f90bdf91d830d6b21106350f9d4bcde5b2950aa6ca,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:62d7ccb951bd,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1A - Risk Factors,2714,2989,275,risk_exposure,,,,62d7ccb951bd0bdfa1fcc4a284f3d48a549e1d2128227c26dd0a9a53a630f6d8,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:4391dcc3c59d,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1A - Risk Factors,2990,3270,280,risk_exposure,,,,4391dcc3c59d9e04965a8a3d0225c0bdac33f4487fcb72de0b253e51434a358b,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:c420b2a72f29,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1A - Risk Factors,3271,3545,274,risk_exposure,,,,c420b2a72f29b25911e51e7e992e338f594d07fb3178f86f15aa00a9c6c9f2a3,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:1993ca3d6247,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1A - Risk Factors,3546,3810,264,risk_exposure,,,,1993ca3d624783a02e0630db888cf89fcdb3cd0ada091e3969bae81116142796,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:4642a5b5a5e0,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1A - Risk Factors,3811,4080,269,risk_exposure,,,,4642a5b5a5e060ed3d85ae3d8c3b11bdead13511db5d38a8e5be60107083ddb9,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:5611087ad688,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1A - Risk Factors,4081,4355,274,risk_exposure,,,,5611087ad688c60978aff2f4722cef4ec273f6d8103f76a8aa5cc1800b5bd735,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:c962b553ced8,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1A - Risk Factors,4356,4629,273,risk_exposure,,,,c962b553ced8c95adc938d59bc2d7a5b7390d2db3a42ad2b76d6217e97168e1d,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:567fa8a04c7a,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 1A - Risk Factors,4630,4898,268,risk_exposure,,,,567fa8a04c7af9939f55f60cb0dccc9cf39ff7ff4c1230ea546127d5424777f1,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_section:a5b845ba8b52,AMZN:raw_sec_filing:10-K:2024,sec_filing_section,text,AMZN,sec_filing,FY2024,Item 7 - MD&A,4914,7283,2369,revenue,,,,a5b845ba8b526ae432868b53c4cf90a46221170fba93ea089297773e03622283,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:7b4c540c2fbc,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 7 - MD&A,4914,5170,256,revenue,,,,7b4c540c2fbcca3623e1d5a76f09f2d5ff8511db29cb6c0d7fa8be365bbdd4bd,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:a3864824969a,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 7 - MD&A,5171,5437,266,revenue,,,,a3864824969a871a8717466e9e8a4c40e38e054c3354e8fcc693622995ee4a72,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:d7ea1550cc49,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 7 - MD&A,5438,5709,271,revenue,,,,d7ea1550cc49e9e18734ca47258673f9e57a3afede1654d029ce7e492b59705e,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:89edeb3050a4,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 7 - MD&A,5710,5975,265,revenue,,,,89edeb3050a42a6ee09bc6c84b26b421f803b9620c758a10dc94a3c59e5e5f6d,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:52ffd71fe335,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 7 - MD&A,5976,6231,255,revenue,,,,52ffd71fe335d405cde2409106606b1875c2f1f95f56f097211ed6dbf599fcfc,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:0d9c6b4aa690,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 7 - MD&A,6232,6492,260,revenue,,,,0d9c6b4aa690873dac2beb5cde1cccf51fd882cc4a638f2eabda90f0a154379f,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:37d05961c43a,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 7 - MD&A,6493,6758,265,revenue,,,,37d05961c43a06403870194d321ef6302be018bc2a94503fa3d2faff98f8aa56,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:a965cb33a583,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 7 - MD&A,6759,7023,264,revenue,,,,a965cb33a583e08288345a5bd3859ef5a83533ce163b3e7595e2d4aa1477f863,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:14aaa912ae13,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 7 - MD&A,7024,7283,259,revenue,,,,14aaa912ae1389f25b193d04d8c5f8e5b34135627b5b216b78ea01b712eed124,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_section:dc7f64f26a4f,AMZN:raw_sec_filing:10-K:2024,sec_filing_section,text,AMZN,sec_filing,FY2024,Item 8 - Financial Statements,7315,9828,2513,revenue,,,,dc7f64f26a4fd446e697fe82bcfdb523b7db91e3086ff1ad07d43f13c8501ef9,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:debfbf2e4f4f,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 8 - Financial Statements,7315,7587,272,revenue,,,,debfbf2e4f4fb9f4692f9f92472897d44dc247cfd2516694dd746e6e7fa23571,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:8dfc2f257789,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 8 - Financial Statements,7588,7870,282,revenue,,,,8dfc2f257789a6f3a69b742b539c62ddca9977f63f314bdb3525d9741fb5fbc1,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:f916adf8a382,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 8 - Financial Statements,7871,8158,287,revenue,,,,f916adf8a38201151336a03c3f7f6304714bb4f428d8971159f2f13bdeecca8b,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:103362329d43,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 8 - Financial Statements,8159,8440,281,revenue,,,,103362329d43d34b6e2c80151d8525a02247f3e305ce64b048075b97b6fd317d,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:bdad6c05ccf8,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 8 - Financial Statements,8441,8712,271,revenue,,,,bdad6c05ccf89a509421a25a7f2b7de3ab8ff8578abe0d60f20d13d533f9ef1e,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:7f53b11fb904,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 8 - Financial Statements,8713,8989,276,revenue,,,,7f53b11fb9046e321fb416f33d99fab9f907d295ee874902cb36b3c3c0edf5a1,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
